State,Date,Confirmed,Deaths,Case_Fatality_Ratio
Michigan,2022-04-02 04:31:55,2389506.0,35706.0,1.494283755721894
Minnesota,2022-04-02 04:31:55,1430089.0,12640.0,0.8838610743806854
Mississippi,2022-04-02 04:31:55,794721.0,12399.0,1.5601701729286126
Missouri,2022-04-02 04:31:55,1416676.0,20166.0,1.4234729747662842
Montana,2022-04-02 04:31:55,272621.0,3249.0,1.1917643908576376
Nebraska,2022-04-02 04:31:55,477723.0,4162.0,0.8712161650161286
Nevada,2022-04-02 04:31:55,706772.0,10091.0,1.4277588812233648
New Hampshire,2022-04-02 04:31:55,302541.0,2452.0,0.8104686637513593
New Jersey,2022-04-02 04:31:55,2201324.0,33238.0,1.5099094908336983
New Mexico,2022-04-02 04:31:55,517951.0,7279.0,1.4053452932806385
New York,2022-04-02 04:31:55,4999568.0,67983.0,1.3597774847746846
North Carolina,2022-04-02 04:31:55,2630506.0,23215.0,0.8825298250602736
North Dakota,2022-04-02 04:31:55,239863.0,2232.0,0.9305311782142306
Ohio,2022-04-02 04:31:55,2672801.0,38042.0,1.423300874251394
Oklahoma,2022-04-02 04:31:55,1033258.0,15520.0,1.5020449877958846
Oregon,2022-04-02 04:31:55,704515.0,7147.0,1.0144567539371057
Pennsylvania,2022-04-02 04:31:55,2782174.0,44295.0,1.5921002784153686
Rhode Island,2022-04-02 04:31:55,361508.0,3522.0,0.9742522987043164
South Carolina,2022-04-02 04:31:55,1468140.0,17591.0,1.1981827346165896
South Dakota,2022-04-02 04:31:55,237109.0,2883.0,1.2158964864260742
Tennessee,2022-04-02 04:31:55,2020805.0,25611.0,1.2673662228666298
Texas,2022-04-02 04:31:55,6742310.0,87426.0,1.2968209301018176
Utah,2022-04-02 04:31:55,927922.0,4714.0,0.5080168376221277
Vermont,2022-04-02 04:31:55,116800.0,617.0,0.5282534246575342
Virginia,2022-04-02 04:31:55,1669750.0,19714.0,1.1806557867944305
Washington,2022-04-02 04:31:55,1456264.0,12510.0,0.8590475353369993
West Virginia,2022-04-02 04:31:55,497864.0,6835.0,1.3728648787620716
Wisconsin,2022-04-02 04:31:55,1585768.0,14317.0,0.902843291074104
Wyoming,2022-04-02 04:31:55,156167.0,1791.0,1.1468492062983855
Alabama,2020-05-02 02:32:31,7440.0,289.0,3.8844086021505375
Alaska,2020-05-02 02:32:31,364.0,9.0,2.4725274725274726
Arizona,2020-05-02 02:32:31,7969.0,330.0,4.141046555402183
Arkansas,2020-05-02 02:32:31,3337.0,64.0,1.917890320647288
California,2020-05-02 02:32:31,52544.0,2093.0,3.9833282582216807
Colorado,2020-05-02 02:32:31,15793.0,821.0,5.198505667067689
Connecticut,2020-05-02 02:32:31,28764.0,2339.0,8.131692393269365
Delaware,2020-05-02 02:32:31,4918.0,224.0,4.554697031313542
Florida,2020-05-02 02:32:31,34728.0,1314.0,3.7836903939184516
Georgia,2020-05-02 02:32:31,27489.0,1169.0,4.252610134963076
Hawaii,2020-05-02 02:32:31,619.0,16.0,2.5848142164781907
Idaho,2020-05-02 02:32:31,2015.0,63.0,3.126550868486353
Illinois,2020-05-02 02:32:31,56055.0,2457.0,4.383195076264383
Indiana,2020-05-02 02:32:31,18630.0,1198.0,6.430488459473968
Iowa,2020-05-02 02:32:31,7884.0,170.0,2.156265854895992
Kansas,2020-05-02 02:32:31,4634.0,140.0,3.0211480362537766
Kentucky,2020-05-02 02:32:31,4882.0,246.0,5.038918476034413
Louisiana,2020-05-02 02:32:31,28711.0,1970.0,6.861481662080736
Maine,2020-05-02 02:32:31,1123.0,55.0,4.8975957257346385
Maryland,2020-05-02 02:32:31,23472.0,1080.0,4.601226993865031
Massachusetts,2020-05-02 02:32:31,64311.0,3716.0,5.778171696910326
Michigan,2020-05-02 02:32:31,42356.0,3866.0,9.127396354707717
Minnesota,2020-05-02 02:32:31,5730.0,370.0,6.457242582897033
Mississippi,2020-05-02 02:32:31,7212.0,281.0,3.8962839711591792
Missouri,2020-05-02 02:32:31,8284.0,361.0,4.357798165137615
Montana,2020-05-02 02:32:31,453.0,16.0,3.5320088300220753
Nebraska,2020-05-02 02:32:31,5008.0,73.0,1.4576677316293931
Nevada,2020-05-02 02:32:31,5248.0,246.0,4.6875
New Hampshire,2020-05-02 02:32:31,2310.0,81.0,3.5064935064935066
New Jersey,2020-05-02 02:32:31,121203.0,7538.0,6.219318003679778
New Mexico,2020-05-02 02:32:31,3513.0,131.0,3.729006547110731
New York,2020-05-02 02:32:31,308314.0,23928.0,7.760919063033142
North Carolina,2020-05-02 02:32:31,11070.0,419.0,3.7850045167118336
North Dakota,2020-05-02 02:32:31,1152.0,23.0,2.0776874435411017
Ohio,2020-05-02 02:32:31,18743.0,1132.0,6.039588112895482
Oklahoma,2020-05-02 02:32:31,3748.0,230.0,6.136606189967983
Oregon,2020-05-02 02:32:31,2579.0,104.0,4.032570763861962
Pennsylvania,2020-05-02 02:32:31,49646.0,2694.0,5.42641904685171
Rhode Island,2020-05-02 02:32:31,8962.0,378.0,4.217808524882838
South Carolina,2020-05-02 02:32:31,6258.0,256.0,4.090763822307446
South Dakota,2020-05-02 02:32:31,2525.0,21.0,0.8316831683168316
Tennessee,2020-05-02 02:32:31,12577.0,204.0,1.6220084280830087
Texas,2020-05-02 02:32:31,24619.0,882.0,3.582598805800398
Utah,2020-05-02 02:32:31,4828.0,46.0,0.9527754763877382
Vermont,2020-05-02 02:32:31,879.0,50.0,5.688282138794084
Virginia,2020-05-02 02:32:31,16902.0,581.0,3.4374630221275586
Washington,2020-05-02 02:32:31,14637.0,850.0,5.807200929152149
West Virginia,2020-05-02 02:32:31,1152.0,46.0,3.9930555555555554
Wisconsin,2020-05-02 02:32:31,7314.0,327.0,4.470877768662838
Wyoming,2020-05-02 02:32:31,566.0,7.0,1.2367491166077738
Alabama,2021-05-02 04:30:59,528309.0,10913.0,2.0656471875360816
Alaska,2021-05-02 04:30:59,68148.0,347.0,0.5091858895345425
Arizona,2021-05-02 04:30:59,863571.0,17338.0,2.007709846671553
Arkansas,2021-05-02 04:30:59,335968.0,5741.0,1.7087936946375846
California,2021-05-02 07:30:45,3807852.0,60796.0,1.5965700082110366
Colorado,2021-05-02 04:30:59,512804.0,6302.0,1.2289295715322033
Connecticut,2021-05-02 04:30:59,339233.0,8097.0,2.3868550524270935
Delaware,2021-05-02 04:30:59,104621.0,1626.0,1.5541812829164317
Florida,2021-05-02 04:30:59,2238937.0,35239.0,1.5739165505773498
Georgia,2021-05-02 04:30:59,1101487.0,20212.0,1.83497399424596
Hawaii,2021-05-02 04:30:59,33970.0,483.0,1.4218428024727698
Idaho,2021-05-02 04:30:59,187656.0,2046.0,1.090292876326896
Illinois,2021-05-02 04:30:59,1337868.0,24330.0,1.8185650602301573
Indiana,2021-05-02 04:30:59,721577.0,13338.0,1.8484513780234129
Iowa,2021-05-02 04:30:59,365229.0,5952.0,1.6296624857281319
Kansas,2021-05-02 04:30:59,310600.0,4983.0,1.6043142305215712
Kentucky,2021-05-02 04:30:59,444771.0,6513.0,1.4643490695211694
Louisiana,2021-05-02 04:30:59,458581.0,10382.0,2.2639402853585295
Maine,2021-05-02 04:30:59,61616.0,789.0,1.2805115554401454
Maryland,2021-05-02 04:30:59,448340.0,8764.0,1.9547664718740243
Massachusetts,2021-05-02 04:30:59,690279.0,14161.0,2.552156446885969
Michigan,2021-05-02 04:30:59,940175.0,18893.0,2.009519504347595
Minnesota,2021-05-02 04:30:59,577524.0,7247.0,1.2548396257125245
Mississippi,2021-05-02 04:30:59,311900.0,7199.0,2.3081115742225067
Missouri,2021-05-02 04:30:59,592687.0,9145.0,1.5429729351242734
Montana,2021-05-02 04:30:59,108985.0,1574.0,1.4442354452447586
Nebraska,2021-05-02 04:30:59,220032.0,2245.0,1.0203061372891216
Nevada,2021-05-02 04:30:59,315438.0,5464.0,1.7321945992556382
New Hampshire,2021-05-02 04:30:59,95163.0,1304.0,1.3702804661475574
New Jersey,2021-05-02 04:30:59,998812.0,25588.0,2.5618434700424104
New Mexico,2021-05-02 04:30:59,197733.0,4067.0,2.0568139865374016
New York,2021-05-02 04:30:59,2052022.0,52107.0,2.539300260913382
North Carolina,2021-05-02 04:30:59,969752.0,12651.0,1.3045603412006368
North Dakota,2021-05-02 04:30:59,107513.0,1525.0,1.4167727310733098
Ohio,2021-05-02 04:30:59,1074019.0,19867.0,1.8497810560148376
Oklahoma,2021-05-02 04:30:59,448305.0,6788.0,1.5141477342434282
Oregon,2021-05-02 04:30:59,185597.0,2498.0,1.345926927698185
Pennsylvania,2021-05-02 04:30:59,1165926.0,26239.0,2.2504858798928917
Rhode Island,2021-05-02 04:30:59,148186.0,2671.0,1.8024644703278312
South Carolina,2021-05-02 04:30:59,579556.0,9506.0,1.6402211347997433
South Dakota,2021-05-02 04:30:59,122660.0,1967.0,1.6036197619435841
Tennessee,2021-05-02 04:30:59,842873.0,12153.0,1.4431923200577041
Texas,2021-05-02 04:30:59,2934023.0,50274.0,1.7134835002997588
Utah,2021-05-02 04:30:59,397733.0,2203.0,0.5538891668531402
Vermont,2021-05-02 04:30:59,23032.0,247.0,1.0724209795067732
Virginia,2021-05-02 04:30:59,660553.0,10777.0,1.6315117787671845
Washington,2021-05-02 04:30:59,404709.0,5499.0,1.3587540677375596
West Virginia,2021-05-02 04:30:59,153498.0,2679.0,1.7452996130242742
Wisconsin,2021-05-02 04:30:59,661209.0,7569.0,1.1447212605999009
Wyoming,2021-05-02 04:30:59,58142.0,707.0,1.2159884420900553
Alabama,2020-06-02 02:33:16,18525.0,646.0,3.4871794871794872
Alaska,2020-06-02 02:33:16,469.0,10.0,2.1321961620469083
Arizona,2020-06-02 02:33:16,20129.0,918.0,4.5605842317055
Arkansas,2020-06-02 02:33:16,7443.0,133.0,1.786913878812307
California,2020-06-02 02:33:16,116306.0,4158.0,3.5752364574376614
Colorado,2020-06-02 02:33:16,26577.0,1458.0,5.485946495089738
Connecticut,2020-06-02 02:33:16,42740.0,3970.0,9.288722508189052
Delaware,2020-06-02 02:33:16,9605.0,500.0,5.205622071837585
Florida,2020-06-02 02:33:16,56830.0,2460.0,4.328699630476861
Georgia,2020-06-02 02:33:16,47902.0,2094.0,4.371424992693416
Hawaii,2020-06-02 02:33:16,652.0,17.0,2.607361963190184
Idaho,2020-06-02 02:33:16,2839.0,82.0,2.8883409651285663
Illinois,2020-06-02 02:33:16,121234.0,5412.0,4.464094230991307
Indiana,2020-06-02 02:33:16,34830.0,2133.0,6.124031007751937
Iowa,2020-06-02 02:33:16,19699.0,555.0,2.8174018985735314
Kansas,2020-06-02 02:33:16,9920.0,217.0,2.1875
Kentucky,2020-06-02 02:33:16,10046.0,439.0,4.369898467051564
Louisiana,2020-06-02 02:33:16,40341.0,2801.0,6.943308296770035
Maine,2020-06-02 02:33:16,2349.0,89.0,3.7888463175819496
Maryland,2020-06-02 02:33:16,53327.0,2552.0,4.78556828623399
Massachusetts,2020-06-02 02:33:16,100805.0,7035.0,6.978820495015127
Michigan,2020-06-02 02:33:16,57532.0,5516.0,9.587707710491552
Minnesota,2020-06-02 02:33:16,25208.0,1060.0,4.205014281180578
Mississippi,2020-06-02 02:33:16,15752.0,739.0,4.691467750126968
Missouri,2020-06-02 02:33:16,13722.0,784.0,5.713452849438857
Montana,2020-06-02 02:33:16,519.0,17.0,3.2755298651252414
Nebraska,2020-06-02 02:33:16,14345.0,170.0,1.1850819100731962
Nevada,2020-06-02 02:33:16,8702.0,417.0,4.7920018386577805
New Hampshire,2020-06-02 02:33:16,4685.0,245.0,5.229455709711846
New Jersey,2020-06-02 02:33:16,161246.0,11723.0,7.270257866861813
New Mexico,2020-06-02 02:33:16,7800.0,362.0,4.641025641025641
New York,2020-06-02 02:33:16,371711.0,29771.0,8.009179174143354
North Carolina,2020-06-02 02:33:16,29592.0,948.0,3.203568532035685
North Dakota,2020-06-02 02:33:16,2647.0,61.0,2.323809523809524
Ohio,2020-06-02 02:33:16,35984.0,2164.0,6.0137839039573135
Oklahoma,2020-06-02 02:33:16,6573.0,334.0,5.081393579796137
Oregon,2020-06-02 02:33:16,4302.0,154.0,3.579730357973036
Pennsylvania,2020-06-02 02:33:16,76045.0,5587.0,7.3469656124663025
Rhode Island,2020-06-02 02:33:16,14991.0,832.0,5.549996664665465
South Carolina,2020-06-02 02:33:16,12148.0,500.0,4.1159038524860065
South Dakota,2020-06-02 02:33:16,5034.0,62.0,1.2316249503377037
Tennessee,2020-06-02 02:33:16,23879.0,367.0,1.5369152812094309
Texas,2020-06-02 02:33:16,54298.0,1765.0,3.2505801318648935
Utah,2020-06-02 02:33:16,9999.0,113.0,1.1301130113011302
Vermont,2020-06-02 02:33:16,983.0,55.0,5.5951169888097665
Virginia,2020-06-02 02:33:16,45398.0,1392.0,3.0662143706771223
Washington,2020-06-02 02:33:16,22239.0,1128.0,5.072170511263995
West Virginia,2020-06-02 02:33:16,2028.0,76.0,3.7475345167652865
Wisconsin,2020-06-02 02:33:16,18543.0,595.0,3.2087580218950547
Wyoming,2020-06-02 02:33:16,910.0,17.0,1.868131868131868
Alabama,2021-06-02 04:30:57,544045.0,11156.0,2.0505656701192
Alaska,2021-06-02 04:30:57,70319.0,369.0,0.5247514896400688
Arizona,2021-06-02 04:30:57,881454.0,17628.0,1.9998774751717052
Arkansas,2021-06-02 04:30:57,341450.0,5834.0,1.7085956948308685
California,2021-06-02 07:31:32,3855546.0,62139.0,1.6116538039516315
Colorado,2021-06-02 04:30:57,543581.0,6579.0,1.2103072035262454
Connecticut,2021-06-02 04:30:57,347563.0,8244.0,2.371944079202907
Delaware,2021-06-02 04:30:57,108894.0,1661.0,1.525336565834665
Florida,2021-06-02 04:30:57,2326755.0,36869.0,1.5845673480877875
Georgia,2021-06-02 04:30:57,1124080.0,20838.0,1.853782648921785
Hawaii,2021-06-02 04:30:57,36332.0,500.0,1.3761972916437302
Idaho,2021-06-02 04:30:57,192305.0,2090.0,1.0868152154130155
Illinois,2021-06-02 04:30:57,1382587.0,25233.0,1.825056940358907
Indiana,2021-06-02 04:30:57,744213.0,13628.0,1.8311961763634876
Iowa,2021-06-02 04:30:57,371478.0,6057.0,1.630513785473164
Kansas,2021-06-02 04:30:57,315334.0,5077.0,1.610038879410403
Kentucky,2021-06-02 04:30:57,458712.0,7067.0,1.540618078445735
Louisiana,2021-06-02 04:30:57,471663.0,10592.0,2.2456711677617283
Maine,2021-06-02 04:30:57,67819.0,825.0,1.2164732597059822
Maryland,2021-06-02 04:30:57,459995.0,9616.0,2.0904575049728797
Massachusetts,2021-06-02 04:30:57,707131.0,14407.0,2.5289514955503294
Michigan,2021-06-02 04:30:57,992925.0,20389.0,2.0534280031220886
Minnesota,2021-06-02 04:30:57,601517.0,7520.0,1.2501724805782712
Mississippi,2021-06-02 04:30:57,317755.0,7318.0,2.3030322103507417
Missouri,2021-06-02 04:30:57,606670.0,9499.0,1.5657606276888592
Montana,2021-06-02 04:30:57,111844.0,1613.0,1.4421873323557812
Nebraska,2021-06-02 04:30:57,223404.0,2249.0,1.0066963886053966
Nevada,2021-06-02 04:30:57,324262.0,5590.0,1.7239146122579891
New Hampshire,2021-06-02 04:30:57,98767.0,1353.0,1.3698907529842963
New Jersey,2021-06-02 04:30:57,1016490.0,26219.0,2.5793662505287798
New Mexico,2021-06-02 04:30:57,203151.0,4264.0,2.098931336788891
New York,2021-06-02 04:30:57,2102869.0,53123.0,2.5262153752801533
North Carolina,2021-06-02 04:30:57,1003243.0,13101.0,1.305865079547029
North Dakota,2021-06-02 04:30:57,109840.0,1543.0,1.4032120186973682
Ohio,2021-06-02 04:30:57,1102556.0,20322.0,1.8431716847035435
Oklahoma,2021-06-02 04:30:57,453243.0,7291.0,1.6086293665870184
Oregon,2021-06-02 04:30:57,201650.0,2674.0,1.3260600049590876
Pennsylvania,2021-06-02 04:30:57,1215767.0,27214.0,2.238422329278554
Rhode Island,2021-06-02 04:30:57,151844.0,2712.0,1.7860435710334288
South Carolina,2021-06-02 04:30:57,593262.0,9736.0,1.64109617673136
South Dakota,2021-06-02 04:30:57,124191.0,2014.0,1.621695614013898
Tennessee,2021-06-02 04:30:57,859914.0,12416.0,1.4452863362357669
Texas,2021-06-02 04:30:57,2991313.0,51525.0,1.7224877503624665
Utah,2021-06-02 04:30:57,406282.0,2302.0,0.5666015230800282
Vermont,2021-06-02 04:30:57,24224.0,255.0,1.0526750330250991
Virginia,2021-06-02 04:30:57,675597.0,11194.0,1.6569049300100505
Washington,2021-06-02 04:30:57,436984.0,5789.0,1.3247624626988632
West Virginia,2021-06-02 04:30:57,161858.0,2797.0,1.7280579273190082
Wisconsin,2021-06-02 04:30:57,674480.0,7875.0,1.1675661250148262
Wyoming,2021-06-02 04:30:57,60374.0,720.0,1.192566336502468
Alabama,2020-07-02 04:33:59,39647.0,972.0,2.4516356849194136
Alaska,2020-07-02 04:33:59,993.0,14.0,1.4098690835850958
Arizona,2020-07-02 04:33:59,84105.0,1725.0,2.0510076689851973
Arkansas,2020-07-02 04:33:59,21197.0,277.0,1.3067886965136577
California,2020-07-02 04:33:59,248152.0,6054.0,2.4398992443324943
Colorado,2020-07-02 04:33:59,33029.0,1697.0,5.137909110175906
Connecticut,2020-07-02 04:33:59,46572.0,4324.0,9.284548655844713
Delaware,2020-07-02 04:33:59,11510.0,567.0,4.926151172893137
Florida,2020-07-02 04:33:59,158997.0,3550.0,2.2327465298087383
Georgia,2020-07-02 04:33:59,84242.0,2827.0,3.355808266660336
Hawaii,2020-07-02 04:33:59,926.0,18.0,1.9438444924406049
Idaho,2020-07-02 04:33:59,6370.0,92.0,1.444270015698587
Illinois,2020-07-02 04:33:59,144013.0,6951.0,4.8266475943144025
Indiana,2020-07-02 04:33:59,45952.0,2581.0,5.616730501392758
Iowa,2020-07-02 04:33:59,29514.0,717.0,2.4293555600731858
Kansas,2020-07-02 04:33:59,14830.0,277.0,1.8678354686446392
Kentucky,2020-07-02 04:33:59,15842.0,572.0,3.610655220300467
Louisiana,2020-07-02 04:33:59,60178.0,3238.0,5.3807039117285385
Maine,2020-07-02 04:33:59,3294.0,105.0,3.1876138433515484
Maryland,2020-07-02 04:33:59,67918.0,3205.0,4.7189257634205966
Massachusetts,2020-07-02 04:33:59,108882.0,8053.0,7.3960801601733985
Michigan,2020-07-02 04:33:59,71089.0,6198.0,8.7186484547539
Minnesota,2020-07-02 04:33:59,36716.0,1482.0,4.036387406035516
Mississippi,2020-07-02 04:33:59,27900.0,1082.0,3.878136200716846
Missouri,2020-07-02 04:33:59,21507.0,1028.0,4.779839122146278
Montana,2020-07-02 04:33:59,1016.0,22.0,2.1653543307086616
Nebraska,2020-07-02 04:33:59,19310.0,276.0,1.4293112377006731
Nevada,2020-07-02 04:33:59,19101.0,511.0,2.6752526045756766
New Hampshire,2020-07-02 04:33:59,5802.0,373.0,6.428817649086523
New Jersey,2020-07-02 04:33:59,172934.0,15078.0,8.718933234644432
New Mexico,2020-07-02 04:33:59,12276.0,500.0,4.0729879439556855
New York,2020-07-02 04:33:59,394079.0,31881.0,8.090002258430419
North Carolina,2020-07-02 04:33:59,66751.0,1398.0,2.094350646432263
North Dakota,2020-07-02 04:33:59,3659.0,80.0,2.2130013831258646
Ohio,2020-07-02 04:33:59,52865.0,2618.0,4.952236829660456
Oklahoma,2020-07-02 04:33:59,14119.0,389.0,2.7551526312061756
Oregon,2020-07-02 04:33:59,8931.0,208.0,2.3289665211062593
Pennsylvania,2020-07-02 04:33:59,91110.0,6695.0,7.34826034463835
Rhode Island,2020-07-02 04:33:59,16853.0,978.0,5.803121106034534
South Carolina,2020-07-02 04:33:59,37919.0,766.0,2.020095466652601
South Dakota,2020-07-02 04:33:59,6826.0,93.0,1.3624377380603574
Tennessee,2020-07-02 04:33:59,45118.0,609.0,1.3497938738419255
Texas,2020-07-02 04:33:59,173058.0,2649.0,1.5307006899421003
Utah,2020-07-02 04:33:59,22716.0,173.0,0.7615777425603101
Vermont,2020-07-02 04:33:59,1210.0,56.0,4.628099173553719
Virginia,2020-07-02 04:33:59,63203.0,1786.0,2.825815230289701
Washington,2020-07-02 04:33:59,34152.0,1309.0,3.8328648395408766
West Virginia,2020-07-02 04:33:59,2979.0,93.0,3.121852970795569
Wisconsin,2020-07-02 04:33:59,29199.0,786.0,2.6918730093496355
Wyoming,2020-07-02 04:33:59,1514.0,20.0,1.3210039630118893
Alabama,2021-07-02 04:31:14,550983.0,11352.0,2.060317650453825
Alaska,2021-07-02 04:31:14,71275.0,377.0,0.5289372150122764
Arizona,2021-07-02 04:31:14,895347.0,17939.0,2.0035807346202086
Arkansas,2021-07-02 04:31:14,350085.0,5909.0,1.6878758015910422
California,2021-07-02 07:30:43,3886270.0,63194.0,1.6260905182927143
Colorado,2021-07-02 04:31:14,558321.0,6798.0,1.2175791345838685
Connecticut,2021-07-02 04:31:14,349387.0,8279.0,2.3695787192998017
Delaware,2021-07-02 04:31:14,109770.0,1694.0,1.54322674683429
Florida,2021-07-02 04:31:14,2365464.0,37772.0,1.5968114501002764
Georgia,2021-07-02 04:31:14,1135093.0,21428.0,1.8877748343087304
Hawaii,2021-07-02 04:31:14,37807.0,518.0,1.3701166450657285
Idaho,2021-07-02 04:31:14,195089.0,2154.0,1.104111456822271
Illinois,2021-07-02 04:31:14,1392196.0,25670.0,1.8438495729049644
Indiana,2021-07-02 04:31:14,754317.0,13855.0,1.836760937377787
Iowa,2021-07-02 04:31:14,373960.0,6140.0,1.6418868328163438
Kansas,2021-07-02 04:31:14,319149.0,5156.0,1.6155463435573982
Kentucky,2021-07-02 04:31:14,465330.0,7223.0,1.5522317495110995
Louisiana,2021-07-02 04:31:14,482035.0,10748.0,2.229713610007572
Maine,2021-07-02 04:31:14,69055.0,859.0,1.2439359930490188
Maryland,2021-07-02 04:31:14,462354.0,9744.0,2.107476089749413
Massachusetts,2021-07-02 04:31:14,710049.0,14508.0,2.534332137641205
Michigan,2021-07-02 04:31:14,1000241.0,21013.0,2.1007937087161994
Minnesota,2021-07-02 04:31:14,605448.0,7692.0,1.2704641851983984
Mississippi,2021-07-02 04:31:14,321944.0,7415.0,2.3031955868101286
Missouri,2021-07-02 04:31:14,627082.0,9731.0,1.5517906749037609
Montana,2021-07-02 04:31:14,113821.0,1666.0,1.463701777352158
Nebraska,2021-07-02 04:31:14,224488.0,2261.0,1.007180784719005
Nevada,2021-07-02 04:31:14,334255.0,5692.0,1.702891504988706
New Hampshire,2021-07-02 04:31:14,99527.0,1372.0,1.3785204014990906
New Jersey,2021-07-02 04:31:14,1023613.0,26462.0,2.5851566949618654
New Mexico,2021-07-02 04:31:14,205629.0,4343.0,2.1120561788463688
New York,2021-07-02 04:31:14,2115377.0,53481.0,2.528201828799311
North Carolina,2021-07-02 04:31:14,1013985.0,13434.0,1.3248716696992557
North Dakota,2021-07-02 04:31:14,110531.0,1559.0,1.4080817933849958
Ohio,2021-07-02 04:31:14,1111903.0,20549.0,1.848092864215673
Oklahoma,2021-07-02 04:31:14,458180.0,7388.0,1.6124667161377624
Oregon,2021-07-02 04:31:14,208836.0,2778.0,1.3302304200425217
Pennsylvania,2021-07-02 04:31:14,1226091.0,27687.0,2.258152127370644
Rhode Island,2021-07-02 04:31:14,152618.0,2730.0,1.7887798293779242
South Carolina,2021-07-02 04:31:14,597021.0,9826.0,1.6458382535957696
South Dakota,2021-07-02 04:31:14,124570.0,2038.0,1.6360279361001846
Tennessee,2021-07-02 04:31:14,866416.0,12523.0,1.4467898484656134
Texas,2021-07-02 04:31:14,3038013.0,52410.0,1.7251407416623958
Utah,2021-07-02 04:31:14,415679.0,2375.0,0.5713543383235622
Vermont,2021-07-02 04:31:14,24412.0,257.0,1.0527609372439783
Virginia,2021-07-02 04:31:14,680564.0,11419.0,1.6778730582281756
Washington,2021-07-02 04:31:14,452072.0,5938.0,1.3135075828629068
West Virginia,2021-07-02 04:31:14,164097.0,2897.0,1.7654192337458945
Wisconsin,2021-07-02 04:31:14,677740.0,8134.0,1.20016525511258
Wyoming,2021-07-02 04:31:14,62353.0,747.0,1.1980177377191157
Alabama,2020-08-02 04:35:05,90299.0,1603.0,1.7752134575133722
Alaska,2020-08-02 04:35:05,3184.0,24.0,0.7537688442211056
Arizona,2020-08-02 04:35:05,177002.0,3747.0,2.116925232483249
Arkansas,2020-08-02 04:35:05,43173.0,458.0,1.06084821531976
California,2020-08-02 04:35:05,515547.0,9212.0,1.7868989195585123
Colorado,2020-08-02 04:35:05,47267.0,1844.0,3.9012418812279175
Connecticut,2020-08-02 04:35:05,49810.0,4432.0,8.897811684400724
Delaware,2020-08-02 04:35:05,14877.0,600.0,4.033071183706393
Florida,2020-08-02 04:35:05,480028.0,7022.0,1.4628313348388011
Georgia,2020-08-02 04:35:05,190012.0,3825.0,2.013030755952256
Hawaii,2020-08-02 04:35:05,2197.0,26.0,1.183431952662722
Idaho,2020-08-02 04:35:05,21110.0,197.0,0.9332070108953104
Illinois,2020-08-02 04:35:05,181754.0,7700.0,4.2364954829054655
Indiana,2020-08-02 04:35:05,67122.0,2899.0,4.319001221656089
Iowa,2020-08-02 04:35:05,45293.0,874.0,1.929658004548164
Kansas,2020-08-02 04:35:05,27590.0,358.0,1.2975715839072128
Kentucky,2020-08-02 04:35:05,30723.0,740.0,2.4086189499723334
Louisiana,2020-08-02 04:35:05,116280.0,3949.0,3.3961128310973514
Maine,2020-08-02 04:35:05,3937.0,123.0,3.124206248412497
Maryland,2020-08-02 04:35:05,89365.0,3506.0,3.9232361662843394
Massachusetts,2020-08-02 04:35:05,118040.0,8626.0,7.3076923076923075
Michigan,2020-08-02 04:35:05,91332.0,6457.0,7.0698112381202645
Minnesota,2020-08-02 04:35:05,55188.0,1646.0,2.9825324345872293
Mississippi,2020-08-02 04:35:05,59881.0,1693.0,2.827274093619011
Missouri,2020-08-02 04:35:05,52598.0,1289.0,2.4506635233278837
Montana,2020-08-02 04:35:05,4081.0,61.0,1.4947316834109288
Nebraska,2020-08-02 04:35:05,26391.0,332.0,1.2580046227880717
Nevada,2020-08-02 04:35:05,49074.0,832.0,1.6953987855076007
New Hampshire,2020-08-02 04:35:05,6614.0,416.0,6.289688539461747
New Jersey,2020-08-02 04:35:05,184358.0,15830.0,8.586554421289014
New Mexico,2020-08-02 04:35:05,20796.0,651.0,3.130409694171956
New York,2020-08-02 04:35:05,415767.0,32527.0,7.823372225308888
North Carolina,2020-08-02 04:35:05,124006.0,1979.0,1.5958905214263823
North Dakota,2020-08-02 04:35:05,6643.0,103.0,1.5601332929415328
Ohio,2020-08-02 04:35:05,92087.0,3223.0,3.4999511331675484
Oklahoma,2020-08-02 04:35:05,37731.0,549.0,1.4550369722509342
Oregon,2020-08-02 04:35:05,18817.0,325.0,1.7271616091831854
Pennsylvania,2020-08-02 04:35:05,117045.0,7221.0,6.169422017172883
Rhode Island,2020-08-02 04:35:05,19022.0,1027.0,5.399011670697088
South Carolina,2020-08-02 04:35:05,90599.0,1751.0,1.932692413823552
South Dakota,2020-08-02 04:35:05,8867.0,134.0,1.5112213826547871
Tennessee,2020-08-02 04:35:05,106713.0,1067.0,0.9998688082163539
Texas,2020-08-02 04:35:05,423851.0,7267.0,1.7145176017043726
Utah,2020-08-02 04:35:05,40702.0,310.0,0.7616333349712545
Vermont,2020-08-02 04:35:05,1421.0,57.0,4.011259676284307
Virginia,2020-08-02 04:35:05,90801.0,2215.0,2.43940044713164
Washington,2020-08-02 04:35:05,58216.0,1619.0,2.7810223993403875
West Virginia,2020-08-02 04:35:05,6738.0,116.0,1.7215791035915702
Wisconsin,2020-08-02 04:35:05,54002.0,947.0,1.753638754120218
Wyoming,2020-08-02 04:35:05,2769.0,26.0,0.9389671361502347
Alabama,2021-08-02 04:30:45,587405.0,11536.0,1.963892033605434
